,date,currency,amount,balance,balance_cedis,amount_cedis,source,type,Cluster,narration,cleaned_narration,sub_category,main_category
135,2022-12-12 01:22:48,GHS,300.0,300.0,300.0,300.0,Stanbic Bank,credit,0,INTIAL DEPOSITDOXA NANA AKWASI,INTIAL DEPOSITDOXA NANA AKWASI,cash deposit,deposits
136,2022-12-13 01:22:49,GHS,99.59,200.41,200.41,99.59,Stanbic Bank,debit,0,EDUSAVE INITIAL CONTRIBUTION,EDUSAVE INITIAL CONTRIBUTION,contributions,contributions
137,2023-01-01 01:23:00,GHS,99.59,490.83,490.83,99.59,Stanbic Bank,debit,0,DR FOR EDUCATION PLAN EDU,DR FOR EDUCATION PLAN EDU,others,others
138,2023-01-03 01:23:01,GHS,200.0,290.83,290.83,200.0,Stanbic Bank,debit,0,DOXA NANA AKWASI THOMPSON,DOXA NANA AKWASI THOMPSON,others,others
139,2023-02-27 01:23:18,GHS,99.59,149.28,149.28,99.59,Stanbic Bank,debit,0,DR FOR EDUCATION PLAN EDU,DR FOR EDUCATION PLAN EDU,others,others
140,2023-03-01 01:23:19,GHS,99.59,49.69,49.69,99.59,Stanbic Bank,debit,0,DR FOR EDUCATION PLAN EDU,DR FOR EDUCATION PLAN EDU,others,others
141,2023-08-24 00:00:00,GHS,18.0,4.84,4.84,18.0,Standard Chartered,debit,0,INSTANT PAY EMMANUEL EDZESIM KOFI SU BD,INSTANT PAY EMMANUEL EDZESIM KOFI SU BD,online payment,bills
142,2022-08-17 00:00:00,GHS,7739.28,10715.22,10715.22,7739.28,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
143,2022-09-19 00:00:00,GHS,7739.28,9763.5,9763.5,7739.28,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
144,2022-10-18 00:00:00,GHS,8523.54,10525.93,10525.93,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
145,2022-11-16 00:00:00,GHS,15581.98,17587.91,17587.91,15581.98,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
146,2022-12-12 00:00:00,GHS,8523.54,18591.46,18591.46,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
147,2023-01-17 00:00:00,GHS,8523.54,12538.07,12538.07,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
148,2023-02-15 00:00:00,GHS,8523.54,13511.65,13511.65,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
149,2023-03-16 00:00:00,GHS,8523.54,11558.93,11558.93,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
150,2023-04-17 00:00:00,GHS,8523.54,10621.73,10621.73,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
151,2023-05-17 00:00:00,GHS,8523.54,10124.53,10124.53,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
152,2023-06-19 00:00:00,GHS,8523.54,10537.08,10537.08,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
153,2023-07-18 00:00:00,GHS,8523.54,11598.88,11598.88,8523.54,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
154,2023-11-17 00:00:00,GHS,26627.85,27623.49,27623.49,26627.85,Standard Chartered,credit,0,STEPHEN K ANYOMI,STEPHEN K ANYOMI,others,others
155,2023-01-20 00:00:00,GHS,1200.0,4383.74,4383.74,1200.0,FNB,debit,0,DIVINE,DIVINE,others,others
156,2023-01-21 00:00:00,GHS,300.0,4083.74,4083.74,300.0,FNB,debit,0,DIVINE,DIVINE,others,others
157,2023-01-21 00:00:00,GHS,500.0,3583.74,3583.74,500.0,FNB,debit,0,IPS LEGON JAN,IPS LEGON JAN,others,others
158,2023-01-21 00:00:00,GHS,702.01,2417.73,2417.73,702.01,FNB,debit,0,CLOUDWAYSLTD JAN,CLOUDWAYSLTD JAN,cloud services,shopping
159,2023-01-21 00:00:00,GHS,464.0,3119.74,3119.74,464.0,FNB,debit,0,SENDPULSE JAN,SENDPULSE JAN,others,others
160,2023-01-23 00:00:00,GHS,400.0,2008.6,2008.6,400.0,FNB,debit,0,DIVINE,DIVINE,others,others
161,2023-01-23 00:00:00,GHS,500.0,2508.6,2508.6,500.0,FNB,debit,0,DIVINE,DIVINE,others,others
162,2023-01-23 00:00:00,GHS,488.0,2020.6,2020.6,488.0,FNB,debit,0,WOODIN ACCRA JAN,WOODIN ACCRA JAN,fashion,shopping
163,2023-01-24 00:00:00,GHS,72.5,1787.15,1787.15,72.5,FNB,debit,0,AWS EMEA JAN,AWS EMEA JAN,cloud services,shopping
164,2023-01-24 00:00:00,GHS,70.19,1859.65,1859.65,70.19,FNB,debit,0,AWS EMEA JAN,AWS EMEA JAN,cloud services,shopping
165,2023-01-24 00:00:00,GHS,70.19,1929.83,1929.83,70.19,FNB,debit,0,AWS EMEA JAN,AWS EMEA JAN,cloud services,shopping
166,2023-01-24 00:00:00,GHS,72.5,1642.15,1642.15,72.5,FNB,debit,0,AWS EMEA JAN,AWS EMEA JAN,cloud services,shopping
167,2023-01-24 00:00:00,GHS,988.63,653.52,653.52,988.63,FNB,debit,0,BRIXLY INVOI JAN,BRIXLY INVOI JAN,cloud services,shopping
168,2023-01-24 00:00:00,GHS,20.59,2000.01,2000.01,20.59,FNB,debit,0,AWS EMEA JAN,AWS EMEA JAN,cloud services,shopping
169,2023-01-24 00:00:00,GHS,72.5,1714.65,1714.65,72.5,FNB,debit,0,AWS EMEA JAN,AWS EMEA JAN,cloud services,shopping
170,2023-01-25 00:00:00,GHS,8000.0,883.52,883.52,8000.0,FNB,debit,0,DIVINE,DIVINE,others,others
171,2023-01-25 00:00:00,GHS,19.0,1205.52,1205.52,19.0,FNB,debit,0,NONE,NONE,others,others
172,2023-01-25 00:00:00,GHS,9.0,1224.52,1224.52,9.0,FNB,debit,0,NONE,NONE,others,others
173,2023-01-26 00:00:00,GHS,11.0,2171.14,2171.14,11.0,FNB,debit,0,NONE,NONE,others,others
174,2023-01-26 00:00:00,GHS,2.0,2182.14,2182.14,2.0,FNB,debit,0,NONE,NONE,others,others
175,2023-01-26 00:00:00,GHS,236.83,2184.14,2184.14,236.83,FNB,debit,0,HOSTINGER JAN,HOSTINGER JAN,cloud services,shopping
176,2023-01-26 00:00:00,GHS,29.55,2420.96,2420.96,29.55,FNB,debit,0,APPLE BILL JAN,APPLE BILL JAN,entertainment,shopping
177,2023-01-27 00:00:00,GHS,668.16,808.61,808.61,668.16,FNB,debit,0,DNHMEDIA TEM JAN,DNHMEDIA TEM JAN,others,others
178,2023-01-27 00:00:00,GHS,144.92,2126.21,2126.21,144.92,FNB,debit,0,NAMECHEAP JAN,NAMECHEAP JAN,cloud services,shopping
179,2023-01-27 00:00:00,GHS,148.34,1977.89,1977.89,148.34,FNB,debit,0,APPLE BILL JAN,APPLE BILL JAN,entertainment,shopping
180,2023-01-27 00:00:00,GHS,310.17,1476.77,1476.77,310.17,FNB,debit,0,WISE JAN,WISE JAN,others,others
181,2023-01-27 00:00:00,GHS,190.95,1786.94,1786.94,190.95,FNB,debit,0,NAMECHEAPCO JAN,NAMECHEAPCO JAN,cloud services,shopping
182,2023-01-27 00:00:00,GHS,2500.0,2271.14,2271.14,2500.0,FNB,debit,0,NANA YAW TORRID,NANA YAW TORRID,others,others
183,2023-01-28 00:00:00,GHS,519.68,288.93,288.93,519.68,FNB,debit,0,DNHMEDIA TEM JAN,DNHMEDIA TEM JAN,others,others
184,2023-01-31 00:00:00,GHS,143.78,15905.82,15905.82,143.78,FNB,debit,0,NAMECHEAP JAN,NAMECHEAP JAN,cloud services,shopping
185,2023-01-31 00:00:00,GHS,5000.0,16049.6,16049.6,5000.0,FNB,debit,0,EDNA FNB,EDNA FNB,others,others
186,2023-02-01 00:00:00,GHS,120.99,15705.83,15705.83,120.99,FNB,debit,0,BETTER WORLD BOOKS JAN,BETTER WORLD BOOKS JAN,others,others
187,2023-02-02 00:00:00,GHS,5370.0,9335.83,9335.83,5370.0,FNB,debit,0,AZ ENERGY,AZ ENERGY,home electronics and accessories,shopping
188,2023-02-02 00:00:00,GHS,1000.0,14705.83,14705.83,1000.0,FNB,debit,0,AZ ENERGY,AZ ENERGY,home electronics and accessories,shopping
189,2023-02-02 00:00:00,GHS,441.96,8893.87,8893.87,441.96,FNB,debit,0,DIGITALOCEAN FEB,DIGITALOCEAN FEB,cloud services,shopping
190,2023-02-03 00:00:00,GHS,736.6,8077.72,8077.72,736.6,FNB,debit,0,GSUITENOGATL FEB,GSUITENOGATL FEB,software,shopping
191,2023-02-03 00:00:00,GHS,79.55,8814.32,8814.32,79.55,FNB,debit,0,GOOGLEGSUITE FEB,GOOGLEGSUITE FEB,software,shopping
192,2023-02-03 00:00:00,GHS,972.16,7105.56,7105.56,972.16,FNB,debit,0,INMOTIONHOSTI FEB,INMOTIONHOSTI FEB,cloud services,shopping
193,2023-02-04 00:00:00,GHS,2000.0,5105.56,5105.56,2000.0,FNB,debit,0,DIVINE,DIVINE,others,others
194,2023-02-06 00:00:00,GHS,115.86,1775.74,1775.74,115.86,FNB,debit,0,APPLE BILL FEB,APPLE BILL FEB,entertainment,shopping
195,2023-02-06 00:00:00,GHS,2500.0,1591.6,1591.6,2500.0,FNB,debit,0,SAKYI UMB,SAKYI UMB,others,others
196,2023-02-06 00:00:00,GHS,1000.0,4091.6,4091.6,1000.0,FNB,debit,0,DIVINE,DIVINE,others,others
197,2023-02-06 00:00:00,GHS,289.28,1486.46,1486.46,289.28,FNB,debit,0,FAST ET FEB,FAST ET FEB,others,others
198,2023-02-07 00:00:00,GHS,34.08,1452.38,1452.38,34.08,FNB,debit,0,MANAGEWP FEB,MANAGEWP FEB,others,others
199,2023-02-07 00:00:00,GHS,852.46,599.91,599.91,852.46,FNB,debit,0,NO CODE MBA FEB,NO CODE MBA FEB,others,others
200,2023-02-08 00:00:00,GHS,289.28,310.64,310.64,289.28,FNB,debit,0,FAST ET FEB,FAST ET FEB,others,others
201,2023-02-09 00:00:00,GHS,19.0,5191.64,5191.64,19.0,FNB,debit,0,NONE,NONE,others,others
202,2023-02-10 00:00:00,GHS,59.02,4132.62,4132.62,59.02,FNB,debit,0,HEROKU JAN FEB,HEROKU JAN FEB,cloud services,shopping
203,2023-02-10 00:00:00,GHS,1000.0,4191.64,4191.64,1000.0,FNB,debit,0,DIVINE,DIVINE,others,others
204,2023-02-11 00:00:00,GHS,500.0,3542.94,3542.94,500.0,FNB,debit,0,DIVINE,DIVINE,others,others
205,2023-02-13 00:00:00,GHS,15000.0,85886.92,85886.92,15000.0,FNB,credit,0,RICHARD GCRN,RICHARD GCRN,others,others
206,2023-02-13 00:00:00,GHS,16000.0,69886.92,69886.92,16000.0,FNB,debit,0,TO MY FIDELITY,TO MY FIDELITY,bank transfer,transfers
207,2023-02-13 00:00:00,GHS,15000.0,54886.92,54886.92,15000.0,FNB,debit,0,AMOS GCRN,AMOS GCRN,others,others
208,2023-02-13 00:00:00,GHS,15000.0,70886.92,70886.92,15000.0,FNB,debit,0,RICHARD GCRN,RICHARD GCRN,others,others
209,2023-02-13 00:00:00,GHS,15000.0,69886.92,69886.92,15000.0,FNB,credit,0,AMOS GCRN,AMOS GCRN,others,others
210,2023-02-13 00:00:00,GHS,16000.0,53886.92,53886.92,16000.0,FNB,debit,0,TO MY FIDELITY,TO MY FIDELITY,bank transfer,transfers
211,2023-02-14 00:00:00,GHS,113.18,64273.74,64273.74,113.18,FNB,debit,0,WISE FEB,WISE FEB,others,others
212,2023-02-14 00:00:00,GHS,3500.0,62386.92,62386.92,3500.0,FNB,debit,0,DIVINE,DIVINE,others,others
213,2023-02-14 00:00:00,GHS,12000.0,65886.92,65886.92,12000.0,FNB,credit,0,APP GEO PMT FROM GEORGE YEBOAH,APP GEO PMT FROM GEORGE YEBOAH,others,others
214,2023-02-14 00:00:00,GHS,748.2,63525.54,63525.54,748.2,FNB,debit,0,CLOUDWAYSLTD FEB,CLOUDWAYSLTD FEB,cloud services,shopping
215,2023-02-15 00:00:00,GHS,869.19,65079.74,65079.74,869.19,FNB,debit,0,JAN FEB,JAN FEB,others,others
216,2023-02-15 00:00:00,GHS,36.11,66659.42,66659.42,36.11,FNB,debit,0,ONLINE COURSES FEB,ONLINE COURSES FEB,online payment,bills
217,2023-02-15 00:00:00,GHS,710.5,65948.92,65948.92,710.5,FNB,debit,0,FIG COMPONENTS FEB,FIG COMPONENTS FEB,software,shopping
218,2023-02-16 00:00:00,GHS,294.64,46087.1,46087.1,294.64,FNB,debit,0,VERCEL PRO FEB,VERCEL PRO FEB,cloud services,shopping
219,2023-02-16 00:00:00,GHS,397.76,45689.34,45689.34,397.76,FNB,debit,0,WEBREHAB FEB,WEBREHAB FEB,cloud services,shopping
220,2023-02-16 00:00:00,GHS,100.0,64979.74,64979.74,100.0,FNB,debit,0,DIVINE,DIVINE,others,others
221,2023-02-16 00:00:00,GHS,18598.0,46381.74,46381.74,18598.0,FNB,debit,0,TELEFONIKA ACMALL FEB,TELEFONIKA ACMALL FEB,home electronics and accessories,shopping
222,2023-02-18 00:00:00,GHS,14966.16,31054.08,31054.08,14966.16,FNB,debit,0,AMAZON FEB,AMAZON FEB,online shopping,shopping
223,2023-02-18 00:00:00,GHS,14966.16,16087.92,16087.92,14966.16,FNB,debit,0,AMAZON FEB,AMAZON FEB,online shopping,shopping
224,2023-02-18 00:00:00,GHS,288.7,46400.64,46400.64,288.7,FNB,debit,0,NAMECHEAPCO FEB,NAMECHEAPCO FEB,cloud services,shopping
225,2023-02-18 00:00:00,GHS,380.4,46020.24,46020.24,380.4,FNB,debit,0,NAMECHEAPCO FEB,NAMECHEAPCO FEB,cloud services,shopping
226,2023-02-20 00:00:00,GHS,14966.16,1390.76,1390.76,14966.16,FNB,debit,0,AMAZON FEB,AMAZON FEB,online shopping,shopping
227,2023-02-21 00:00:00,GHS,113.29,1290.97,1290.97,113.29,FNB,debit,0,NAMECHEAP FEB,NAMECHEAP FEB,cloud services,shopping
228,2023-02-21 00:00:00,GHS,463.51,531.66,531.66,463.51,FNB,debit,0,WISE FEB,WISE FEB,others,others
229,2023-02-21 00:00:00,GHS,295.8,995.17,995.17,295.8,FNB,debit,0,SLACK TJHVUH FEB,SLACK TJHVUH FEB,software,shopping
230,2023-02-22 00:00:00,GHS,240.53,291.13,291.13,240.53,FNB,debit,0,HOSTINGER FEB,HOSTINGER FEB,cloud services,shopping
231,2023-02-24 00:00:00,GHS,21.0,270.13,270.13,21.0,FNB,debit,0,BARRY,BARRY,others,others
232,2023-02-27 00:00:00,GHS,30.36,857.06,857.06,30.36,FNB,debit,0,APPLE BILL FEB,APPLE BILL FEB,entertainment,shopping
233,2023-02-28 00:00:00,GHS,15.0,689.67,689.67,15.0,FNB,debit,0,NONE,NONE,others,others
234,2023-02-28 00:00:00,GHS,152.39,704.67,704.67,152.39,FNB,debit,0,APPLE BILL FEB,APPLE BILL FEB,entertainment,shopping
235,2023-03-01 00:00:00,GHS,1000.0,9689.67,9689.67,1000.0,FNB,debit,0,DIVINE,DIVINE,others,others
236,2023-03-01 00:00:00,GHS,5000.0,15689.67,15689.67,5000.0,FNB,debit,0,EDNA FNB,EDNA FNB,others,others
237,2023-03-01 00:00:00,GHS,610.16,9079.51,9079.51,610.16,FNB,debit,0,DNHMEDIA TEM FEB,DNHMEDIA TEM FEB,others,others
238,2023-03-01 00:00:00,GHS,5000.0,10689.67,10689.67,5000.0,FNB,debit,0,TOZZY,TOZZY,others,others
239,2023-03-02 00:00:00,GHS,17.18,9062.34,9062.34,17.18,FNB,debit,0,MAILGUN TECHNO FEB,MAILGUN TECHNO FEB,software,shopping
240,2023-03-02 00:00:00,GHS,18.34,9044.0,9044.0,18.34,FNB,debit,0,BRIXLY INVOIC FEB,BRIXLY INVOIC FEB,cloud services,shopping
241,2023-03-03 00:00:00,GHS,1002.79,5427.29,5427.29,1002.79,FNB,debit,0,INMOTIONHOSTI MAR,INMOTIONHOSTI MAR,cloud services,shopping
242,2023-03-03 00:00:00,GHS,82.06,6961.94,6961.94,82.06,FNB,debit,0,GSUITENSEREWA MAR,GSUITENSEREWA MAR,software,shopping
243,2023-03-03 00:00:00,GHS,1014.21,4413.08,4413.08,1014.21,FNB,debit,0,BRIXLY INVOI MAR,BRIXLY INVOI MAR,cloud services,shopping
244,2023-03-03 00:00:00,GHS,2000.0,7044.0,7044.0,2000.0,FNB,debit,0,TOZZY,TOZZY,others,others
245,2023-03-03 00:00:00,GHS,531.86,6430.08,6430.08,531.86,FNB,debit,0,MAILGUN TECHN MAR,MAILGUN TECHN MAR,software,shopping
246,2023-03-04 00:00:00,GHS,455.88,3957.2,3957.2,455.88,FNB,debit,0,DIGITALOCEAN MAR,DIGITALOCEAN MAR,cloud services,shopping
247,2023-03-07 00:00:00,GHS,147.89,3627.29,3627.29,147.89,FNB,debit,0,NAMECHEAP MAR,NAMECHEAP MAR,cloud services,shopping
248,2023-03-07 00:00:00,GHS,17.82,3896.6,3896.6,17.82,FNB,debit,0,MANAGEWP MAR,MANAGEWP MAR,others,others
249,2023-03-07 00:00:00,GHS,17.0,3914.42,3914.42,17.0,FNB,debit,0,GOOGLE SPOTIFY MAR,GOOGLE SPOTIFY MAR,cloud services,shopping
250,2023-03-07 00:00:00,GHS,227.94,3399.35,3399.35,227.94,FNB,debit,0,POSTMARKAPPC MAR,POSTMARKAPPC MAR,others,others
251,2023-03-07 00:00:00,GHS,529.42,2573.71,2573.71,529.42,FNB,debit,0,NAMECHEAPCO MAR,NAMECHEAPCO MAR,cloud services,shopping
252,2023-03-07 00:00:00,GHS,121.42,3775.18,3775.18,121.42,FNB,debit,0,APPLE BILL MAR,APPLE BILL MAR,entertainment,shopping
253,2023-03-07 00:00:00,GHS,296.23,3103.13,3103.13,296.23,FNB,debit,0,FAST ET MAR,FAST ET MAR,others,others
254,2023-03-08 00:00:00,GHS,1500.0,1073.71,1073.71,1500.0,FNB,debit,0,DIVINE,DIVINE,others,others
255,2023-03-11 00:00:00,GHS,143.78,886.08,886.08,143.78,FNB,debit,0,NAMECHEAP MAR,NAMECHEAP MAR,cloud services,shopping
256,2023-03-13 00:00:00,GHS,14.0,1272.08,1272.08,14.0,FNB,debit,0,NONE,NONE,others,others
257,2023-03-13 00:00:00,GHS,34.0,1238.08,1238.08,34.0,FNB,debit,0,NONE,NONE,others,others
258,2023-03-13 00:00:00,GHS,120.0,1118.08,1118.08,120.0,FNB,debit,0,NONE,NONE,others,others
259,2023-03-14 00:00:00,GHS,200.0,918.08,918.08,200.0,FNB,debit,0,OFOSUHENE TRADING MAR,OFOSUHENE TRADING MAR,others,others
260,2023-03-14 00:00:00,GHS,748.2,169.88,169.88,748.2,FNB,debit,0,CLOUDWAYSLTD MAR,CLOUDWAYSLTD MAR,cloud services,shopping
261,2023-03-15 00:00:00,GHS,9.0,460.88,460.88,9.0,FNB,debit,0,NONE,NONE,others,others
262,2023-03-16 00:00:00,GHS,3500.0,460.88,460.88,3500.0,FNB,debit,0,MR KYEI GTA,MR KYEI GTA,others,others
263,2023-03-16 00:00:00,GHS,16500.0,460.88,460.88,16500.0,FNB,debit,0,JOEY IPHONE,JOEY IPHONE,home electronics and accessories,shopping
264,2023-03-17 00:00:00,GHS,270.0,190.88,190.88,270.0,FNB,debit,0,VERCEL PRO MAR,VERCEL PRO MAR,cloud services,shopping
265,2023-03-21 00:00:00,GHS,35.0,1309.08,1309.08,35.0,FNB,debit,0,GOOGLE FILMI MAR,GOOGLE FILMI MAR,cloud services,shopping
266,2023-03-21 00:00:00,GHS,960.12,348.96,348.96,960.12,FNB,debit,0,SLACK TJHVUH MAR,SLACK TJHVUH MAR,software,shopping
267,2023-03-22 00:00:00,GHS,178.17,170.79,170.79,178.17,FNB,debit,0,APPLE BIL MAR,APPLE BIL MAR,entertainment,shopping
268,2022-08-23 00:00:00,GHS,4000.0,4000.82,4000.82,4000.0,Standard Chartered,credit,0,GERTRUDE AFIBA TORTO TRANSFER BO TOR,GERTRUDE AFIBA TORTO TRANSFER BO TOR,bank transfer,transfers
269,2023-06-15 00:00:00,GHS,400.0,0.0,0.0,400.0,CalBank,debit,0,None,None,others,others
270,2023-06-20 00:00:00,GHS,17.0,11721.11,11721.11,17.0,FNB,debit,0,SPOTIFY JUN,SPOTIFY JUN,entertainment,shopping
271,2023-06-21 00:00:00,GHS,150.0,11571.11,11571.11,150.0,FNB,debit,0,NONE,NONE,others,others
272,2023-06-22 00:00:00,GHS,1.36,11219.75,11219.75,1.36,FNB,debit,0,NONE,NONE,others,others
273,2023-06-22 00:00:00,GHS,200.0,11221.11,11221.11,200.0,FNB,debit,0,NONE,NONE,others,others
274,2023-06-22 00:00:00,GHS,150.0,11421.11,11421.11,150.0,FNB,debit,0,NONE,NONE,others,others
275,2023-06-23 00:00:00,GHS,260.0,18759.75,18759.75,260.0,FNB,debit,0,NONE,NONE,others,others
276,2023-06-23 00:00:00,GHS,100.0,19019.75,19019.75,100.0,FNB,debit,0,NONE,NONE,others,others
277,2023-06-23 00:00:00,GHS,100.0,19119.75,19119.75,100.0,FNB,debit,0,NONE,NONE,others,others
278,2023-06-24 00:00:00,GHS,150.0,18609.75,18609.75,150.0,FNB,debit,0,NONE,NONE,others,others
279,2023-06-24 00:00:00,GHS,50.0,18559.75,18559.75,50.0,FNB,debit,0,NONE,NONE,others,others
280,2023-06-24 00:00:00,GHS,100.0,18459.75,18459.75,100.0,FNB,debit,0,NONE,NONE,others,others
281,2023-06-26 00:00:00,GHS,0.5,5037.31,5037.31,0.5,FNB,debit,0,NONE,NONE,others,others
282,2023-06-26 00:00:00,GHS,2000.0,5037.81,5037.81,2000.0,FNB,debit,0,NONE,NONE,others,others
283,2023-06-26 00:00:00,GHS,550.0,7037.81,7037.81,550.0,FNB,debit,0,NONE,NONE,others,others
284,2023-06-26 00:00:00,GHS,150.0,7587.81,7587.81,150.0,FNB,debit,0,NONE,NONE,others,others
285,2023-06-26 00:00:00,GHS,9999.94,7737.81,7737.81,9999.94,FNB,debit,0,PORT TRANSFER,PORT TRANSFER,bank transfer,transfers
286,2023-06-26 00:00:00,GHS,500.0,17737.75,17737.75,500.0,FNB,debit,0,NONE,NONE,others,others
287,2023-06-26 00:00:00,GHS,100.0,18237.75,18237.75,100.0,FNB,debit,0,NONE,NONE,others,others
288,2023-06-26 00:00:00,GHS,120.0,18337.75,18337.75,120.0,FNB,debit,0,NONE,NONE,others,others
289,2023-06-27 00:00:00,GHS,800.0,4107.31,4107.31,800.0,FNB,debit,0,NONE,NONE,others,others
290,2023-06-27 00:00:00,GHS,130.0,4907.31,4907.31,130.0,FNB,debit,0,NONE,NONE,others,others
291,2023-06-27 00:00:00,GHS,200.0,3407.31,3407.31,200.0,FNB,debit,0,NONE,NONE,others,others
292,2023-06-27 00:00:00,GHS,500.0,3607.31,3607.31,500.0,FNB,debit,0,NONE,NONE,others,others
293,2023-06-29 00:00:00,GHS,450.0,14157.31,14157.31,450.0,FNB,debit,0,NONE,NONE,others,others
294,2023-06-29 00:00:00,GHS,700.0,14607.31,14607.31,700.0,FNB,debit,0,NONE,NONE,others,others
295,2023-06-29 00:00:00,GHS,1100.0,15307.31,15307.31,1100.0,FNB,debit,0,NONE,NONE,others,others
296,2023-06-29 00:00:00,GHS,5000.0,6407.31,6407.31,5000.0,FNB,debit,0,NONE,NONE,others,others
297,2023-06-29 00:00:00,GHS,200.0,11407.31,11407.31,200.0,FNB,debit,0,NONE,NONE,others,others
298,2023-06-29 00:00:00,GHS,500.0,11607.31,11607.31,500.0,FNB,debit,0,NONE,NONE,others,others
299,2023-06-29 00:00:00,GHS,1000.0,12107.31,12107.31,1000.0,FNB,debit,0,NONE,NONE,others,others
300,2023-06-29 00:00:00,GHS,2000.0,1107.31,1107.31,2000.0,FNB,debit,0,NONE,NONE,others,others
301,2023-06-29 00:00:00,GHS,300.0,3107.31,3107.31,300.0,FNB,debit,0,NONE,NONE,others,others
302,2023-06-30 00:00:00,GHS,120.0,8977.31,8977.31,120.0,FNB,debit,0,NONE,NONE,others,others
303,2023-06-30 00:00:00,GHS,5000.0,9097.31,9097.31,5000.0,FNB,debit,0,NONE,NONE,others,others
304,2023-06-30 00:00:00,GHS,60.0,14097.31,14097.31,60.0,FNB,debit,0,NONE,NONE,others,others
305,2023-06-30 00:00:00,GHS,250.0,8727.31,8727.31,250.0,FNB,debit,0,NONE,NONE,others,others
306,2023-06-30 00:00:00,GHS,2860.0,5867.31,5867.31,2860.0,FNB,debit,0,NONE,NONE,others,others
307,2023-06-30 00:00:00,GHS,750.0,5117.31,5117.31,750.0,FNB,debit,0,NONE,NONE,others,others
308,2023-07-01 00:00:00,GHS,4600.0,167.31,167.31,4600.0,FNB,debit,0,NONE,NONE,others,others
309,2023-07-01 00:00:00,GHS,350.0,4767.31,4767.31,350.0,FNB,debit,0,NONE,NONE,others,others
310,2023-07-03 00:00:00,GHS,32.0,122.01,122.01,32.0,FNB,debit,0,NONE,NONE,others,others
311,2023-07-03 00:00:00,GHS,13.3,154.01,154.01,13.3,FNB,debit,0,NONE,NONE,others,others
312,2023-07-05 00:00:00,GHS,150.0,8972.01,8972.01,150.0,FNB,debit,0,NONE,NONE,others,others
313,2023-07-06 00:00:00,GHS,250.0,3622.01,3622.01,250.0,FNB,debit,0,NONE,NONE,others,others
314,2023-07-06 00:00:00,GHS,5100.0,3872.01,3872.01,5100.0,FNB,debit,0,NONE,NONE,others,others
315,2023-07-06 00:00:00,GHS,3461.96,160.05,160.05,3461.96,FNB,debit,0,NONE,NONE,others,others
316,2023-07-07 00:00:00,GHS,1800.0,155.05,155.05,1800.0,FNB,debit,0,NONE,NONE,others,others
317,2023-07-07 00:00:00,GHS,1800.0,1955.05,1955.05,1800.0,FNB,credit,0,NONE,NONE,others,others
318,2023-07-07 00:00:00,GHS,1640.0,155.05,155.05,1640.0,FNB,debit,0,NONE,NONE,others,others
319,2023-07-07 00:00:00,GHS,1900.0,1795.05,1795.05,1900.0,FNB,debit,0,NONE,NONE,others,others
320,2023-07-07 00:00:00,GHS,3300.0,3695.05,3695.05,3300.0,FNB,debit,0,NONE,NONE,others,others
321,2023-07-07 00:00:00,GHS,300.0,6995.05,6995.05,300.0,FNB,debit,0,NONE,NONE,others,others
322,2023-07-08 00:00:00,GHS,1500.0,155.05,155.05,1500.0,FNB,debit,0,NONE,NONE,others,others
323,2023-07-08 00:00:00,GHS,300.0,155.05,155.05,300.0,FNB,debit,0,NONE,NONE,others,others
324,2023-07-08 00:00:00,GHS,1000.0,755.05,755.05,1000.0,FNB,debit,0,NONE,NONE,others,others
325,2023-07-08 00:00:00,GHS,600.0,155.05,155.05,600.0,FNB,debit,0,NONE,NONE,others,others
326,2023-08-03 00:00:00,GHS,19567.0,0.8,0.8,19567.0,FNB,debit,0,NONE,NONE,others,others
327,2023-08-03 00:00:00,GHS,9000.0,1000.8,1000.8,9000.0,FNB,debit,0,NONE,NONE,others,others
328,2023-08-03 00:00:00,GHS,10000.0,1000.8,1000.8,10000.0,FNB,debit,0,NONE,NONE,others,others
329,2023-08-03 00:00:00,GHS,9500.0,80.8,80.8,9500.0,FNB,debit,0,NONE,NONE,others,others
330,2023-08-07 00:00:00,GHS,15.0,41.7,41.7,15.0,FNB,debit,0,NONE,NONE,others,others
331,2023-08-07 00:00:00,GHS,10.0,56.7,56.7,10.0,FNB,debit,0,NONE,NONE,others,others
